"id","user_id","cluster_manager_id","manager_id","property_id","block_id","floor_id","room_id","bed_id","tenant_id","booking_category","expected_date_move_in","stay_tenure","status","create_date","checkout_date","move_in_date"
"2","1788","647","648","47","0","185","1014","2047","930","instant-booking","","2","1","2018-07-18","","2018-07-18"
"3","1788","647","648","47","0","185","1014","2048","932","instant-booking","","2","1","2018-07-18","","2018-07-18"
"4","1788","647","648","47","0","185","1014","2049","935","instant-booking","","2","1","2018-07-18","","2018-07-18"
"5","1788","647","648","47","0","185","1017","2054","938","instant-booking","","12","1","2018-07-18","","2018-07-18"
"6","512","512","3","1","0","1","2","3","141","","2018-07-01","12","0","2018-06-18 ","28-06-2018",""
"7","512","512","3","1","0","1","2","4","13","pre-booking","2018-07-01","12","0","2018-06-18 ","2018-07-07",""
"8","512","512","3","1","0","1","7","13","152","pre-booking","2018-07-01","12","3","2018-06-18 ","",""
"9","1788","647","648","47","0","186","1018","2056","939","instant-booking","","12","1","2018-07-18","","2018-07-18"
"10","512","512","3","1","0","1","7","14","153","pre-booking","2018-07-01","12","3","2018-06-18 ","",""
"11","1788","647","648","47","0","186","1018","2057","941","pre-booking","2018-06-23","12","1","2018-07-18","","2018-07-21"
"12","1788","647","648","47","0","186","1019","2058","942","instant-booking","","12","1","2018-07-18","","2018-07-18"
"13","1788","647","648","47","0","186","1019","2059","943","instant-booking","","12","1","2018-07-18","","2018-07-18"
"14","512","512","3","1","0","1","8","15","175","pre-booking","2018-07-01","12","3","2018-06-18 ","",""
"15","1788","647","648","47","0","187","1024","2068","944","instant-booking","","12","1","2018-07-18","","2018-07-18"
"16","1788","647","648","47","0","187","1024","2069","945","instant-booking","","12","1","2018-07-18","","2018-07-18"
"17","1788","647","648","47","0","185","1017","2055","946","instant-booking","","12","1","2018-07-19","","2018-07-19"
"18","1788","647","648","47","0","186","1021","2063","947","instant-booking","","12","1","2018-07-19","","2018-06-14"
"19","512","512","3","1","0","1","8","16","15","pre-booking","2018-07-01","12","3","2018-06-19","",""
"20","512","512","3","1","0","1","9","17","161","pre-booking","2018-07-01","12","3","2018-06-19","",""
"21","512","512","3","1","0","2","10","19","155","pre-booking","2018-07-01","12","3","2018-06-19","",""
"22","512","512","3","1","0","2","11","21","173","pre-booking","2018-07-01","12","3","2018-06-19","",""
"23","512","512","3","1","0","2","11","22","145","pre-booking","","12","3","2018-06-19","","2018-07-01"
"24","61","512","3","1","0","2","12","25","905","instant-booking","","12","1","2018-07-03","","2018-07-03"
"25","512","512","3","1","0","2","12","24","906","instant-booking","","12","1","2018-06-19","","2018-07-01"
"26","512","512","3","1","0","2","13","26","907","instant-booking","","12","1","2018-06-19","","2018-06-19"
"27","512","512","3","1","0","2","15","29","150","instant-booking","","12","1","2018-06-19","","2018-06-19"
"28","512","512","3","1","0","2","15","30","16","instant-booking","","12","1","2018-06-19","","2018-07-01"
"29","512","512","3","1","0","2","15","1045","148","pre-booking","","12","3","2018-06-19","","2018-07-01"
"30","1314","512","3","1","0","2","16","33","909","instant-booking","","12","1","2018-07-06","","2018-07-06"
"31","512","512","3","1","0","2","18","35","22","pre-booking","","12","3","2018-06-19","","2018-07-01"
"32","512","512","3","1","0","3","20","40","910","instant-booking","","12","1","2018-06-19","","2018-06-19"
"33","512","512","3","1","0","3","21","41","19","pre-booking","","12","3","2018-06-19","","2018-07-01"
"34","512","512","3","1","0","3","21","42","139","pre-booking","","12","3","2018-06-19","","2018-07-01"
"35","1314","512","3","1","0","3","25","52","911","instant-booking","","12","1","2018-06-30","","30-06-2018"
"36","512","512","3","1","0","3","26","51","176","pre-booking","","12","3","2018-06-19","","2018-07-01"
"37","512","512","3","1","0","3","27","53","171","pre-booking","","12","3","2018-06-19","","2018-07-01"
"38","512","512","3","1","0","4","28","56","154","pre-booking","","12","3","2018-06-19","",""
"39","512","512","3","1","0","4","29","57","558","pre-booking","","12","0","2018-06-19","2018-07-03","2018-07-01"
"40","512","512","3","1","0","4","29","58","5","pre-booking","2018-07-01","12","0","2018-06-19","2018-07-02",""
"41","512","512","3","1","0","4","33","65","8","pre-booking","","12","3","2018-06-19","","2018-07-01"
"42","1788","647","648","47","0","186","1022","2064","952","instant-booking","","12","1","2018-07-18","","2018-07-18"
"43","512","512","3","1","0","4","33","66","164","pre-booking","","12","3","2018-06-19","","2018-07-01"
"44","512","512","3","1","0","4","34","67","27","pre-booking","","12","3","2018-06-19","","2018-07-01"
"45","512","512","3","1","0","4","34","68","24","pre-booking","","12","3","2018-06-19","","2018-07-01"
"46","1788","647","648","47","0","186","1022","2065","954","instant-booking","","12","1","2018-07-18","","2018-07-18"
"47","512","512","3","1","0","4","36","71","174","pre-booking","","12","0","2018-06-19","2018-07-02","2018-07-01"
"48","512","512","75","7","0","26","239","439","914","instant-booking","","12","1","2018-06-19","","2018-07-01"
"49","512","512","75","7","0","26","239","440","915","instant-booking","","12","1","2018-06-19","","2018-07-01"
"50","1788","647","648","47","0","186","1021","2062","955","instant-booking","","12","1","2018-07-18","","2018-07-18"
"51","1177","512","75","7","0","26","240","441","331","pre-booking","2018-07-07","12","3","2018-07-02","",""
"52","512","512","75","7","0","27","244","449","916","pre-booking","","12","3","2018-06-19","","2018-07-01"
"53","1177","512","75","7","0","27","244","450","322","pre-booking","2018-07-10","12","3","2018-07-02","",""
"54","1177","512","75","7","0","29","257","476","330","pre-booking","2018-07-01","12","3","2018-07-02","",""
"55","1788","647","648","47","0","187","1025","2071","956","instant-booking","","12","1","2018-07-18","","2018-07-18"
"56","512","512","75","7","0","27","247","456","30","pre-booking","","12","3","2018-06-19","","2018-07-01"
"57","512","512","3","1","0","2","14","27","149","pre-booking","","12","0","2018-06-19","2018-06-19","2018-07-01"
"58","512","512","75","7","0","29","255","472","921","instant-booking","","12","1","2018-06-19","","2018-07-01"
"59","512","512","3","1","0","2","16","31","138","pre-booking","","12","3","2018-06-19","","2018-07-01"
"60","512","512","75","7","0","29","257","475","319","pre-booking","","12","0","2018-06-19","2018-06-28","2018-07-01"
"61","512","512","3","1","0","2","17","33","157","pre-booking","","12","3","2018-06-19","","2018-07-01"
"62","61","512","81","11","0","46","377","724","924","instant-booking","","12","1","2018-07-03","","2018-07-03"
"63","61","512","81","11","0","46","376","718","507","pre-booking","","12","0","2018-07-04","2018-07-04",""
"64","512","512","3","1","0","2","17","34","151","pre-booking","","12","3","2018-06-19","","2018-07-01"
"65","512","512","81","11","0","46","379","728","347","pre-booking","","12","0","2018-06-19","2018-07-03","2018-07-01"
"66","512","512","3","1","0","2","18","36","169","pre-booking","","12","3","2018-06-19","","2018-07-01"
"67","61","512","81","11","0","47","385","743","927","instant-booking","","12","1","2018-07-03","","2018-07-03"
"68","512","512","3","1","0","3","19","37","908","instant-booking","","12","0","2018-06-19","2018-07-07","2018-07-01"
"69","61","512","81","11","0","47","384","4209","928","instant-booking","","12","1","2018-07-03","","2018-07-03"
"70","512","512","3","1","0","3","27","54","20","pre-booking","","12","3","2018-06-19","","2018-07-01"
"71","512","512","81","11","0","47","384","738","929","instant-booking","","12","0","2018-06-19","2018-07-03","2018-07-01"
"72","61","512","81","11","0","47","380","4137","933","instant-booking","","12","1","2018-07-03","","2018-07-03"
"73","512","512","3","1","0","4","35","69","912","instant-booking","","12","1","2018-06-19","","2018-07-01"
"74","61","512","81","11","0","48","395","768","363","pre-booking","","12","3","2018-07-03","",""
"75","61","512","81","11","0","48","392","761","936","instant-booking","","12","1","2018-07-03","","2018-07-03"
"76","61","512","81","11","0","48","389","752","337","pre-booking","","12","3","2018-07-03","",""
"77","61","512","81","11","0","49","398","774","366","pre-booking","","12","3","2018-07-03","",""
"78","1177","512","81","11","0","49","396","770","937","pre-booking","","12","3","2018-07-03","",""
"79","1177","512","81","11","0","49","396","4106","342","pre-booking","","12","3","2018-07-03","",""
"80","647","647","648","47","0","187","1024","2069","959","instant-booking","","12","0","2018-06-19","2018-07-16","2018-06-04"
"81","1788","647","648","47","0","186","1020","2060","960","instant-booking","","12","1","2018-07-18","","2018-07-18"
"82","1788","647","648","47","0","186","1020","2061","961","instant-booking","","12","1","2018-07-18","","2018-07-18"
"83","512","512","3","1","0","3","20","39","590","instant-booking","","12","1","2018-06-19","","2018-07-01"
"84","1177","512","3","1","0","2","14","27","149","pre-booking","01-07-2018","12","3","28-06-2018","",""
"85","512","512","3","1","0","1","9","18","962","instant-booking","","12","1","2018-06-19","","2018-06-19"
"86","1","512","81","11","0","46","379","732","1389","pre-booking","01-07-2018","12","0","2018-07-12","2018-07-12",""
"87","61","512","81","11","0","47","380","4138","934","instant-booking","","12","1","2018-07-03","","2018-07-03"
"88","512","512","81","11","0","47","381","732","964","instant-booking","","12","0","2018-06-19","2018-06-25","2018-06-19"
"89","512","512","81","11","0","47","381","733","966","instant-booking","","12","0","2018-06-19","2018-06-25","2018-06-19"
"90","1177","512","81","11","0","47","384","740","967","instant-booking","","12","1","2018-07-03","","2018-07-03"
"91","1177","512","81","11","0","48","390","757","354","pre-booking","01-07-2018","12","0","2018-07-03","2018-07-04",""
"92","512","512","81","11","0","48","392","754","357","pre-booking","2018-07-01","12","0","2018-06-19","2018-07-03",""
"93","1177","512","81","11","0","48","388","751","360","pre-booking","2018-07-01","12","0","2018-07-03","2018-07-04",""
"94","611","611","720","74","0","285","1671","3326","462","instant-booking","2018-06-11","12","0","2018-06-19","2018-06-19","2018-06-19"
"95","611","611","720","72","0","274","1562","2908","974","instant-booking","","12","1","2018-06-19","","2018-06-20"
"96","611","611","720","74","0","285","1671","3326","462","instant-booking","","12","1","2018-06-19","","2018-07-11"
"97","651","651","792","22","0","90","583","1146","984","instant-booking","","1","0","2018-06-19","2018-07-14","2018-06-19"
"98","647","647","963","35","0","148","831","1637","965","instant-booking","","12","1","2018-06-20","","2018-06-20"
"99","58","58","0","3","0","8","70","139","406","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"100","58","58","0","3","0","8","71","142","411","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"101","58","58","0","3","0","8","72","143","296","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"102","896","650","896","31","0","130","729","1471","1006","instant-booking","","1","0","2018-06-20","2018-07-19","2018-06-20"
"103","58","58","0","3","0","8","73","146","637","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"104","58","58","0","3","0","8","73","145","47","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-04",""
"105","58","58","0","3","0","8","71","141","407","pre-booking","","12","0","2018-06-20","2018-07-05",""
"106","896","650","896","31","0","130","731","1477","1007","instant-booking","","1","0","2018-06-20","2018-07-18","2018-06-20"
"107","58","58","0","3","0","8","74","147","403","pre-booking","2018-07-01","12","3","2018-06-20","",""
"108","58","58","0","3","0","8","74","148","401","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"109","58","58","0","3","0","8","75","149","968","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"110","61","58","0","3","0","9","84","169","383","pre-booking","2018-07-01","12","3","2018-07-05","",""
"111","647","647","788","29","0","111","705","1437","1009","pre-booking","2018-06-23","12","3","2018-06-20","",""
"112","61","58","0","3","0","9","86","171","926","instant-booking","","12","1","2018-07-03","","2018-07-03"
"113","61","58","0","3","0","10","88","176","920","pre-booking","2018-07-01","12","3","2018-07-03","",""
"114","61","58","0","3","0","10","90","182","386","instant-booking","","12","1","2018-07-03","","2018-07-03"
"115","61","58","0","3","0","10","90","180","388","instant-booking","","12","1","2018-07-03","","2018-07-03"
"116","647","647","788","29","0","111","705","1438","1010","pre-booking","2018-07-01","12","3","2018-06-20","",""
"117","61","58","0","3","0","10","92","184","385","pre-booking","","12","3","2018-07-03","",""
"118","58","58","0","3","0","9","84","167","416","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"119","61","58","0","3","0","10","93","186","54","pre-booking","2018-07-01","12","3","2018-07-03","",""
"120","58","58","0","3","0","9","85","169","399","pre-booking","2018-07-01","12","3","2018-06-20","",""
"121","61","58","0","3","0","10","95","190","415","pre-booking","2018-07-05","12","3","2018-07-03","",""
"122","61","58","0","3","0","10","95","191","397","pre-booking","2018-07-01","12","3","2018-07-03","",""
"123","61","58","0","3","0","10","96","1056","392","pre-booking","2018-07-01","12","3","2018-07-03","",""
"124","647","647","963","35","0","149","832","1641","1011","instant-booking","","12","1","2018-06-20","","2018-05-22"
"125","61","58","0","3","0","91","557","1060","51","pre-booking","2018-07-01","12","3","2018-07-03","",""
"126","58","58","0","3","0","10","91","181","400","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-05",""
"127","61","58","0","3","0","91","559","1064","53","pre-booking","2018-07-01","12","3","2018-07-03","",""
"128","647","647","963","35","0","149","832","1642","1012","instant-booking","","12","1","2018-06-20","","2018-05-22"
"129","654","644","654","51","0","207","1134","2201","1008","instant-booking","","5","1","2018-06-20","","2018-06-20"
"130","649","650","649","26","0","102","649","1293","1013","pre-booking","2018-07-01","6","3","2018-06-20","","29/06/2018"
"131","649","650","649","26","0","102","651","1296","890","pre-booking","","5","3","2018-06-20","",""
"132","649","650","649","26","0","102","651","1297","891","pre-booking","","5","3","2018-06-20","",""
"133","647","647","963","35","0","149","832","1643","1014","instant-booking","","12","1","2018-06-20","","2018-05-22"
"134","647","647","963","35","0","149","834","1649","1015","pre-booking","2018-07-01","12","3","2018-06-20","",""
"135","647","647","963","35","0","149","834","1650","1016","instant-booking","","12","1","2018-06-20","","2018-06-10"
"136","61","58","0","3","0","91","560","1065","923","instant-booking","","12","1","2018-07-03","","2018-07-03"
"137","58","58","0","3","0","10","94","187","52","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-03",""
"138","58","58","0","3","0","10","94","188","931","pre-booking","2018-07-01","12","0","2018-06-20","2018-07-03",""
"139","61","58","0","3","0","92","738","1084","922","instant-booking","","12","1","2018-07-03","","2018-07-03"
"140","61","58","0","3","0","92","1975","3951","646","instant-booking","","12","1","2018-07-03","","2018-07-03"
"141","61","58","0","3","0","92","1975","3952","925","instant-booking","","12","1","2018-07-03","","2018-07-03"
"142","647","647","963","35","0","149","842","1700","1018","instant-booking","","12","1","2018-06-20","","2018-06-06"
"143","647","647","963","35","0","149","842","1701","1024","pre-booking","2018-07-01","12","3","2018-06-20","",""
"144","58","58","0","33","0","136","759","1539","1020","pre-booking","2018-07-01","12","3","2018-06-20","",""
"145","647","647","963","35","0","149","843","1704","1028","pre-booking","2018-07-01","12","3","2018-06-20","",""
"146","58","58","0","33","0","136","761","1543","1022","pre-booking","2018-07-01","12","3","2018-06-20","",""
"147","58","58","0","33","0","136","761","1544","483","pre-booking","2018-07-01","12","0","2018-06-20","2018-06-30",""
"148","58","58","0","33","0","136","763","1547","1023","instant-booking","","12","1","2018-06-20","","2018-06-20"
"149","58","58","0","33","0","137","765","1551","1025","pre-booking","2018-07-01","12","3","2018-06-20","",""
"150","58","58","0","33","0","138","776","1574","1027","instant-booking","","12","1","2018-06-20","","2018-06-20"
"151","647","647","963","35","0","150","836","1710","1029","instant-booking","","12","1","2018-06-20","","2018-07-03"
"152","647","647","963","35","0","150","836","1711","1030","instant-booking","","12","1","2018-06-20","","2018-06-17"
"153","58","58","0","14","0","62","472","918","1031","instant-booking","","12","1","2018-06-20","","2018-06-20"
"154","58","58","0","14","0","63","474","924","479","pre-booking","2018-07-01","12","3","2018-06-20","",""
"155","647","647","963","35","0","150","836","1714","1032","instant-booking","","12","1","2018-06-20","","2018-06-03"
"156","647","647","963","35","0","150","836","1712","1034","instant-booking","","12","1","2018-06-20","","2018-06-03"
"157","647","647","963","35","0","150","837","1715","1035","instant-booking","","12","1","2018-06-20","","2018-06-14"
"158","651","651","0","22","0","90","572","1123","1038","instant-booking","","6","1","2018-06-20","","2018-06-20"
"159","654","644","654","51","0","208","1142","2216","1042","instant-booking","","1","0","2018-06-20","2018-07-12","2018-06-20"
"160","654","644","654","51","0","207","1132","2196","657","pre-booking","","12","1","2018-06-20","","2018-06-29"
"161","654","644","654","51","0","207","1132","2197","664","instant-booking","","3","1","2018-06-20","","2018-06-20"
"162","654","644","654","51","0","206","1126","2184","668","instant-booking","","6","1","2018-06-20","","2018-06-20"
"163","654","644","654","51","0","207","1133","2198","671","","","1","3","2018-06-20","",""
"164","654","644","654","51","0","207","1133","2199","672","","","1","3","2018-06-20","",""
"165","654","644","654","51","0","206","1126","2185","886","","","3","3","2018-06-20","",""
"166","654","644","654","51","0","206","1128","2188","844","","","4","3","2018-06-20","",""
"167","654","644","654","51","0","208","1140","2212","1049","instant-booking","","3","1","2018-06-20","","2018-06-20"
"168","654","644","654","51","0","205","1122","2176","1050","instant-booking","","3","1","2018-06-20","","2018-06-20"
"169","654","644","654","51","0","206","1130","2194","1051","instant-booking","","4","1","2018-06-20","","2018-06-20"
"170","654","644","654","51","0","205","1124","2180","875","instant-booking","","6","1","2018-06-20","","2018-06-20"
"171","654","644","654","51","0","207","1131","2195","1052","instant-booking","","6","1","2018-06-20","","2018-06-20"
"172","654","644","654","51","0","205","1119","2171","1053","instant-booking","","4","1","2018-06-21","","2018-06-21"
"173","644","644","654","51","0","208","1137","2207","1054","instant-booking","","3","1","2018-06-30","","2018-06-30"
"174","654","644","654","51","0","205","1121","2175","1055","instant-booking","","6","1","2018-06-21","","2018-06-21"
"175","654","644","654","51","0","205","1121","2174","1056","instant-booking","","6","1","2018-06-21","","2018-06-21"
"176","654","644","654","51","0","204","1118","2169","1057","instant-booking","","6","1","2018-06-21","","2018-06-21"
"177","654","644","654","51","0","207","1135","2203","1058","instant-booking","","1","1","2018-06-21","","2018-06-21"
"178","654","644","654","51","0","206","1127","2187","1059","instant-booking","","1","0","2018-06-21","2018-07-12","2018-06-21"
"179","654","644","654","51","0","206","1125","2183","1060","instant-booking","","6","1","2018-06-21","","2018-06-21"
"180","654","644","654","51","0","206","1127","2186","1061","instant-booking","","2","0","2018-06-21","2018-07-02","2018-06-21"
"181","654","644","654","51","0","207","1136","2206","1062","instant-booking","","1","0","2018-06-21","2018-07-02","2018-06-21"
"182","654","644","654","51","0","205","1120","2172","1063","instant-booking","","1","0","2018-06-21","2018-06-02","2018-06-21"
"183","654","644","654","51","0","208","1138","2208","1064","instant-booking","","5","1","2018-06-21","","2018-06-21"
"184","654","644","654","51","0","205","1123","2178","1066","instant-booking","","3","0","2018-06-21","2018-07-12","2018-06-21"
"185","654","644","654","51","0","205","1123","2179","1067","instant-booking","","1","0","2018-06-21","2018-06-02","2018-06-21"
"186","654","644","654","51","0","206","1129","2191","842","instant-booking","","3","1","2018-06-21","","2018-06-21"
"187","654","644","654","51","0","206","1129","2190","1068","instant-booking","","6","1","2018-06-21","","2018-06-21"
"188","512","512","0","75","0","289","1718","3398","437","pre-booking","2018-07-01","12","3","2018-06-21","",""
"189","512","512","0","16","0","69","489","957","1075","pre-booking","2018-07-01","12","3","2018-06-21","",""
"190","512","512","0","16","0","68","484","946","312","pre-booking","","12","3","2018-06-21","",""
"191","512","512","0","16","0","68","486","1047","1073","instant-booking","","12","1","2018-06-21","","2018-06-21"
"192","61","512","0","16","0","69","490","959","1076","instant-booking","","12","1","2018-07-05","","2018-07-05"
"193","512","512","0","16","0","70","494","966","1077","instant-booking","","12","0","2018-06-21","2018-06-02","2018-06-21"
"194","512","512","0","16","0","71","498","975","1079","pre-booking","2018-07-01","12","0","2018-06-21","2018-07-05",""
"195","512","512","0","16","0","68","486","1046","1072","instant-booking","","12","1","2018-06-21","","2018-06-21"
"196","647","647","963","35","0","150","838","1718","1037","instant-booking","","12","1","2018-06-21","","2018-06-06"
"197","647","647","963","35","0","150","835","1708","1041","instant-booking","","12","1","2018-06-21","","2018-06-05"
"198","512","512","3","1","0","3","22","43","141","","","12","0","2018-06-21","2018-06-21",""
"199","512","512","0","13","0","57","444","861","212","pre-booking","2018-07-01","12","3","2018-06-21","",""
"200","61","512","0","13","0","57","444","860","31","instant-booking","2018-07-01","12","1","2018-06-21","",""
"201","512","512","0","13","0","57","446","864","245","pre-booking","2018-07-01","12","3","2018-06-21","",""
"202","512","512","0","13","0","57","446","865","221","pre-booking","2018-07-01","12","3","2018-06-21","",""
"203","512","512","0","13","0","57","447","866","235","pre-booking","2018-07-01","12","3","2018-06-21","",""
"204","512","512","0","13","0","58","448","869","243","pre-booking","2018-07-01","12","3","2018-06-21","",""
"205","512","512","0","13","0","58","452","876","232","pre-booking","2018-07-01","12","3","2018-06-21","",""
"206","512","512","0","13","0","60","460","892","1084","instant-booking","","12","1","2018-06-21","","2018-06-21"
"207","512","512","0","13","0","60","460","893","1085","instant-booking","","12","1","2018-06-21","","2018-06-21"
"208","512","512","0","13","0","61","466","904","333","pre-booking","2018-07-01","12","0","2018-06-21","2018-07-09",""
"209","1033","950","1033","57","0","224","1221","2423","1044","pre-booking","2018-06-16","11","0","2018-06-21","2018-06-02","2018-06-16"
"210","642","651","0","50","0","203","1111","2154","1087","pre-booking","2018-07-20","11","3","25-06-2018 12:23:05","","2018-06-21"
"211","642","651","0","50","0","202","1110","2152","1088","pre-booking","2018-07-20","11","3","25-06-2018 12:23:55","","2018-06-21"
"212","611","611","0","72","0","276","1602","2966","1089","instant-booking","","12","1","2018-06-24","","2018-04-01"
"213","647","647","0","47","0","185","1017","2055","1090","pre-booking","2018-06-26","12","0","2018-06-21","2018-06-29",""
"214","611","611","0","72","0","274","1573","2923","1091","instant-booking","","12","1","2018-06-22","","2018-06-22"
"215","648","647","648","29","0","109","695","3784","1094","instant-booking","","12","1","2018-06-22","","2018-05-04"
"216","648","647","648","29","0","109","1888","3786","1095","instant-booking","","12","1","2018-06-22","","2018-04-01"
"217","648","647","648","29","0","109","1888","3785","1096","","","12","0","2018-06-22","2018-06-25","2018-05-04"
"218","648","647","648","29","0","109","1888","3785","1096","","","12","0","2018-06-22","2018-06-25","2018-05-04"
"219","648","647","648","29","0","109","1889","3787","1097","instant-booking","","12","1","2018-06-22","","2018-06-06"
"220","648","647","648","29","0","109","1889","3788","1098","instant-booking","","12","1","2018-06-22","","2018-06-06"
"221","648","647","648","29","0","110","1890","3791","1099","pre-booking","2018-07-01","12","3","2018-06-22","","2018-04-01"
"222","648","647","648","29","0","110","1892","3794","1100","pre-booking","","12","3","2018-06-22","","2018-06-15"
"223","648","647","648","29","0","110","1891","3793","1101","instant-booking","","12","1","2018-06-22","","2018-06-22"
"224","648","647","648","29","0","110","1892","3795","1105","instant-booking","","12","1","2018-06-22","","2018-04-01"
"225","648","647","648","29","0","110","1893","3796","1106","pre-booking","","12","3","2018-06-22","","2018-05-04"
"226","648","647","648","29","0","110","1893","3797","1109","instant-booking","","12","1","2018-06-22","","2018-06-05"
"227","58","58","0","38","0","160","881","1805","1093","pre-booking","","12","3","2018-06-22","",""
"228","1780","58","0","41","0","171","939","1925","1104","instant-booking","","12","1","2018-07-20","","2018-07-20"
"229","58","58","0","40","0","164","911","1869","1110","instant-booking","","12","1","2018-06-22","","2018-06-22"
"230","58","58","0","40","0","164","911","1870","1108","instant-booking","","12","1","2018-06-22","","2018-06-22"
"231","58","58","0","40","0","164","912","1871","1107","instant-booking","","12","1","2018-06-22","","2018-06-22"
"232","648","647","648","29","0","111","1894","3800","1111","instant-booking","","12","1","2018-06-22","","2018-05-29"
"233","720","644","720","60","0","237","1333","2656","728","instant-booking","","1","0","2018-06-22","2018-07-02","2018-06-05"
"234","720","644","720","60","0","236","1331","2650","731","instant-booking","","3","1","2018-06-22","","2018-04-14"
"235","720","644","720","60","0","237","1339","2672","732","pre-booking","","6","3","2018-06-22","","2018-04-01"
"236","720","644","720","60","0","236","1328","2641","734","pre-booking","","6","3","2018-06-22","","2018-04-01"
"237","720","644","720","60","0","236","1329","2644","735","pre-booking","","6","3","2018-06-22","","2018-04-01"
"238","720","644","720","60","0","236","1329","2646","736","instant-booking","","3","1","2018-06-22","","2018-04-01"
"239","720","644","720","60","0","238","1341","2676","738","instant-booking","","6","1","2018-06-22","","2018-04-01"
"240","720","644","720","60","0","238","1341","2675","739","pre-booking","","6","3","2018-06-22","","2018-04-01"
"241","720","644","720","60","0","237","1335","2659","740","instant-booking","","3","0","2018-06-22","2018-07-05","2018-05-01"
"242","720","644","720","60","0","238","1342","2679","742","","","6","3","2018-06-22","","2018-04-01"
"243","720","644","720","60","0","238","1341","2677","744","instant-booking","","3","0","2018-06-22","2018-07-05","2018-05-01"
"244","720","644","720","60","0","235","1323","2628","746","pre-booking","","6","0","2018-06-22","2018-07-14","2018-04-01"
"245","720","644","720","60","0","236","1332","2652","747","pre-booking","","6","3","2018-06-22","","2018-04-01"
"246","720","644","720","60","0","237","1336","2662","748","pre-booking","","6","3","2018-06-22","","2018-04-01"
"247","720","644","720","60","0","235","1322","2625","751","pre-booking","","3","3","2018-06-22","","2018-04-01"
"248","720","644","720","60","0","235","1325","2633","753","pre-booking","","6","3","2018-06-22","","2018-04-01"
"249","720","644","720","60","0","236","1326","2635","758","pre-booking","","6","3","2018-06-22","","2018-04-01"
"250","720","644","720","60","0","236","1326","2636","759","instant-booking","","12","1","2018-07-14","","2018-07-14"
"251","720","644","720","60","0","236","1332","2651","767","pre-booking","","6","3","2018-06-22","","2018-04-01"
"252","720","644","720","60","0","238","1343","2681","771","pre-booking","","6","3","2018-06-22","","2018-04-01"
"253","720","644","720","60","0","237","1339","2670","772","pre-booking","","6","3","2018-06-22","","2018-04-01"
"254","720","644","720","60","0","235","1320","2619","773","pre-booking","","6","3","2018-06-22","","2018-04-01"
"255","720","644","720","60","0","237","1339","2671","775","pre-booking","","6","3","2018-06-22","","2018-04-01"
"256","720","644","720","60","0","236","1330","2648","780","pre-booking","","6","3","2018-06-22","","2018-04-01"
"257","720","644","720","60","0","237","1334","2658","850","instant-booking","","3","1","2018-06-22","","2018-05-01"
"258","648","647","648","29","0","112","1899","3810","1116","instant-booking","","12","1","2018-06-22","","2018-06-22"
"259","720","644","720","60","0","237","1334","2657","851","instant-booking","","3","1","2018-06-22","","2018-05-01"
"260","720","644","720","60","0","237","1337","2665","870","instant-booking","","3","1","2018-06-22","","2018-05-01"
"261","720","644","720","60","0","236","1332","2653","876","instant-booking","","6","1","2018-06-22","","2018-05-01"
"262","720","644","720","60","0","238","1340","2673","883","instant-booking","","3","1","2018-06-22","","2018-05-15"
"263","648","647","648","29","0","111","1894","3799","1117","pre-booking","","12","3","2018-06-22","","2018-05-30"
"264","720","644","720","60","0","238","1345","2688","969","instant-booking","","3","1","2018-06-22","","2018-06-06"
"265","720","644","720","60","0","235","1322","2626","970","instant-booking","","3","1","2018-06-22","","2018-04-01"
"266","720","644","720","60","0","235","1321","2621","971","instant-booking","","2","1","2018-07-13","","2018-07-13"
"267","720","644","720","60","0","235","1321","2622","972","instant-booking","","3","1","2018-06-22","","2018-05-20"
"268","720","644","720","60","0","235","1321","2623","973","instant-booking","","3","1","2018-06-22","","2018-05-21"
"269","720","644","720","60","0","235","1320","2620","975","instant-booking","","6","1","2018-06-22","","2018-06-01"
"270","720","644","720","60","0","235","1319","2617","976","pre-booking","","12","3","2018-06-22","","2018-04-01"
"271","720","644","720","60","0","235","1325","2634","977","","","3","3","2018-06-22","","2018-05-17"
"272","648","647","648","29","0","111","1895","3802","1118","pre-booking","","12","3","2018-06-22","","2018-04-01"
"273","720","644","720","60","0","235","1325","2632","978","instant-booking","","3","1","2018-06-22","","2018-05-27"
"274","720","644","720","60","0","235","1324","2630","1001","instant-booking","","3","1","2018-07-15","","2018-07-15"
"275","720","644","720","60","0","235","1324","2631","1271","instant-booking","","6","1","2018-07-15","","2018-07-15"
"276","720","644","720","60","0","235","1323","2629","982","instant-booking","","3","1","2018-06-22","","2018-05-21"
"277","720","644","720","60","0","235","1322","2624","983","instant-booking","","3","1","2018-06-22","","2018-06-10"
