"id","property_id","cluster_manager_id","manager_id","tenant_id","bed_id","booking_category","stay_tenure","payment_type","booking_amount","move_in_charge","deposit_price","discount_price","bed_price","due_fee","total_price","collect_fee","create_date","status"
"1014","85","645","765","1632","4366","pre-booking","11","monthly","2000","0","0","0","156000","145000","145000","","2018-07-14","1"
"1015","85","645","765","1633","4265","pre-booking","11","monthly","2000","0","0","0","156000","145000","145000","","2018-07-14","1"
"1016","85","645","765","1636","4229","pre-booking","11","monthly","2500","0","0","0","156000","145500","145500","","2018-07-14","1"
"1017","85","645","765","1712","4224","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-14","1"
"1018","60","644","720","746","2627","instant-booking","6","monthly","0","0","0","0","90000","37500","45000","7500","2018-07-14","1"
"1019","85","645","765","1635","4364","pre-booking","11","monthly","2500","0","0","0","168000","156500","156500","","2018-07-14","1"
"1020","85","645","765","1706","4271","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-14","1"
"1021","85","645","765","1704","4232","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-14","1"
"1022","85","645","765","1761","4230","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-14","1"
"1023","61","651","0","1762","4157","pre-booking","11","monthly","5000","500","0","0","0","-40000","5500","45500","2018-07-14","1"
"1024","85","645","765","1634","4257","pre-booking","11","monthly","2500","0","0","0","168000","156500","156500","","2018-07-14","1"
"1025","85","645","765","1638","4365","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-14","1"
"1026","61","651","0","1764","4175","pre-booking","11","monthly","5000","500","0","0","0","-40000","5500","45500","2018-07-14","1"
"1027","35","1650","648","1763","1719","instant-booking","12","monthly","5800","1000","5800  ","0","69600","76400","76400","","2018-07-14","1"
"1028","85","645","765","1637","4228","pre-booking","11","monthly","2500","0","0","0","156000","145500","145500","","2018-07-14","1"
"1029","61","651","0","1765","4176","pre-booking","11","monthly","5000","500","0","0","0","-29500","5500","35000","2018-07-14","1"
"1030","85","645","765","1643","4367","pre-booking","11","monthly","10500","0","0","0","156000","153500","153500","","2018-07-14","1"
"1031","61","651","0","1766","4158","pre-booking","11","monthly","5000","500","0","0","0","-32500","5500","38000","2018-07-14","1"
"1032","85","645","765","1662","4243","pre-booking","11","monthly","0","0","0","0","156000","143000","143000","","2018-07-14","1"
"1033","85","645","765","1665","4244","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-14","1"
"1034","85","645","765","1733","4245","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-14","1"
"1035","54","953","1080","1767","2345","pre-booking","6","monthly","5000","500","0","0","0","0","5500","5500","2018-07-14","1"
"1036","65","645","1036","1768","2753","pre-booking","11","monthly","3000","0","0","0","180000","168000","168000","","2018-07-14","1"
"1037","65","645","1036","1769","2752","pre-booking","11","monthly","3000","0","0","0","180000","168000","168000","","2018-07-14","1"
"1038","65","645","1036","1770","2742","pre-booking","11","monthly","250","0","0","0","168000","154250","154250","","2018-07-14","1"
"1039","65","645","1036","1773","2741","pre-booking","11","monthly","250","0","0","0","168000","154250","154250","","2018-07-14","1"
"1040","57","645","656","1775","2421","instant-booking","11","monthly","0","500","29000","-18000","192000","116500","160000","43500","2018-07-14","1"
"1041","68","645","656","1776","4006","pre-booking","11","monthly","5000","0","0","0","208000","163167","195667","32500","2018-07-14","1"
"1042","76","645","656","1777","3483","pre-booking","11","monthly","5500","0","0","0","176000","166833","166833","","2018-07-14","1"
"1043","76","645","656","1778","3482","pre-booking","11","monthly","5500","0","0","0","176000","166833","166833","","2018-07-14","1"
"1044","36","1555","871","1771","1750","pre-booking","12","monthly","15500","0","0","0","120000","135500","135500","","2018-07-14","1"
"1045","7","512","75","1783","457","pre-booking","12","half-yearly","5000","500","0","0","264000","269500","269500","","2018-07-14","1"
"1046","53","645","656","1779","2283","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-14","1"
"1047","68","645","656","1785","4022","pre-booking","11","monthly","5500","0","0","0","198000","187000","187000","","2018-07-14","1"
"1048","54","953","1080","1787","2355","instant-booking","10","monthly","500","0","15000","0","0","0","500","500","2018-07-14","1"
"1049","54","953","1080","1789","2352","pre-booking","6","monthly","500","0","1500","0","0","0","500","500","2018-07-14","0"
"1050","66","872","0","1786","3147","pre-booking","10","yearly","5000","500","0","0","125000","109667","109667","","2018-07-15","1"
"1051","79","645","656","1791","3508","pre-booking","11","monthly","0","0","0","0","174000","159500","159500","","2018-07-15","1"
"1052","66","872","0","1790","3217","instant-booking","10","monthly","5000","500","5500","","110000","62167","97167","35000","2018-07-15","1"
"1053","79","645","656","1792","4370","pre-booking","11","monthly","3000","0","0","0","14500","16292","16292","","2018-07-15","1"
"1054","74","611","1318","1793","3300","instant-booking","12","quarterly","5000","500","5500","6000","162000","173500","173500","","2018-07-15","1"
"1055","85","645","765","1639","4226","pre-booking","11","monthly","","0","0","0","156000","143000","143000","","2018-07-15","1"
"1056","66","872","0","1794","3151","pre-booking","10","yearly","5000","500","5500","0","125000","109667","109667","","2018-07-15","1"
"1057","85","645","765","1689","4227","pre-booking","11","monthly","0","0","0","0","156000","143000","143000","","2018-07-15","1"
"1058","85","645","765","1795","4261","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-15","1"
"1059","64","645","1036","1232","2708","pre-booking","11","monthly","0","0","0","0","204000","187000","187000","16000","2018-07-15","0"
"1060","62","645","656","1796","4371","pre-booking","11","monthly","0","0","5500","0","148500","136125","136125","","2018-07-15","1"
"1061","31","1650","896","1797","1474","pre-booking","3","monthly","7000","500","7000","0","84000","28500","28500","","2018-07-15","1"
"1062","57","645","656","1798","2430","instant-booking","6","monthly","0","500","14000","-24000","192000","84500","84500","7500","2018-07-15","1"
"1063","36","1555","871","1799","1733","instant-booking","12","monthly","15500","0","0","0","120000","135500","135500","","2018-07-15","1"
"1064","22","651","0","1800","1117","pre-booking","6","monthly","3000","0","0","0","144000","75000","75000","","2018-07-15","1"
"1065","22","651","0","826","4114","instant-booking","11","monthly","0","0","0","0","0","-9500","0","9500","2018-07-15","1"
"1066","22","651","0","832","1109","instant-booking","11","monthly","0","0","0","0","144000","123500","132000","8500","2018-07-15","1"
"1067","22","651","0","823","1139","instant-booking","11","monthly","0","0","0","0","144000","121000","132000","11000","2018-07-15","1"
"1068","22","651","0","1751","1146","pre-booking","11","monthly","0","","5000","0","144000","131500","132000","500","2018-07-15","1"
"1069","22","651","0","1749","1147","pre-booking","11","monthly","0","0","0","0","144000","126500","132000","5500","2018-07-15","0"
"1070","53","645","656","1655","2282","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-15","1"
"1071","53","645","656","1802","2294","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-15","1"
"1072","74","611","1318","1801","3340","instant-booking","12","monthly","0","500","24000","30000","174000","204500","204500","","2018-07-15","1"
"1073","74","611","1318","1803","3341","instant-booking","12","monthly","0","500","24000","30000","174000","204500","204500","","2018-07-15","1"
"1074","64","645","1036","1341","2699","pre-booking","11","monthly","0","500","0","0","180000","160500","165500","5000","2018-07-15","1"
"1075","22","651","0","1804","1116","pre-booking","11","monthly","0","0","0","0","144000","129000","132000","3000","2018-07-15","1"
"1076","22","651","0","1805","1121","pre-booking","11","monthly","0","0","0","0","120000","79500","110000","30500","2018-07-15","1"
"1077","43","953","0","1332","2509","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-15","1"
"1078","43","953","0","1807","2512","pre-booking","11","monthly","0","0","0","0","12000","5500","11000","5500","2018-07-15","1"
"1079","43","953","0","1807","2512","pre-booking","11","monthly","0","0","0","0","12000","11000","11000","","2018-07-15","1"
"1080","72","611","1318","1808","2968","instant-booking","12","quarterly","5000","500","5500","0","168000","173500","173500","","2018-07-15","1"
"1081","36","1555","871","1809","1747","instant-booking","12","monthly","5500","0","0","0","120000","125500","125500","","2018-07-15","1"
"1082","36","1555","871","1810","1748","instant-booking","12","monthly","5500","0","0","0","120000","110000","125500","15500","2018-07-15","1"
"1083","74","611","1318","1811","3368","instant-booking","12","quarterly","5000","500","5500","-12000","162000","155500","155500","","2018-07-15","1"
"1084","43","953","0","1812","2515","pre-booking","11","monthly","5000","500","0","0","12000","11000","16500","5500","2018-07-15","1"
"1085","22","651","0","1671","4393","pre-booking","11","monthly","0","0","0","0","144000","111000","132000","21000","2018-07-15","1"
"1086","44","645","765","1820","1965","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-15","1"
"1087","43","953","0","1813","4424","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","11000","2018-07-15","1"
"1088","43","953","0","1814","4427","pre-booking","11","monthly","0","0","0","0","14500","7792","13292","5500","2018-07-15","1"
"1089","43","953","0","1815","4428","pre-booking","11","monthly","0","0","0","0","14500","7792","13292","5500","2018-07-15","1"
"1090","43","953","0","1816","4435","pre-booking","11","monthly","0","0","0","0","14500","7792","13292","5500","2018-07-15","1"
"1091","43","953","0","1817","4432","pre-booking","11","monthly","0","0","0","0","13500","-13125","12375","25500","2018-07-15","1"
"1092","43","953","0","1774","4436","pre-booking","11","monthly","0","0","0","0","14500","7792","13292","5500","2018-07-15","1"
"1093","43","953","0","1819","4415","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-15","1"
"1094","53","645","656","1822","2287","pre-booking","11","monthly","0","0","0","0","115500","105875","105875","","2018-07-15","1"
"1095","44","645","765","1821","1986","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-15","1"
"1096","53","645","656","1823","2292","pre-booking","11","monthly","0","0","0","0","115500","105875","105875","","2018-07-15","1"
"1097","53","645","656","1824","2295","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-15","1"
"1098","53","645","656","1825","2304","pre-booking","11","monthly","0","0","0","0","115500","105875","105875","","2018-07-15","1"
"1099","53","645","656","1826","2306","pre-booking","11","monthly","0","0","0","0","154000","141167","141167","","2018-07-15","1"
"1100","53","645","656","1827","2309","instant-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-15","1"
"1101","79","645","656","1828","3513","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-16","1"
"1102","57","950","1033","1580","2466","instant-booking","6","monthly","0","200","14000","-24000","192000","63000","84200","21200","2018-07-16","1"
"1103","22","651","0","1829","2020","pre-booking","11","monthly","0","0","0","0","162000","143000","148500","5500","2018-07-16","1"
"1104","31","1650","896","1833","4089","pre-booking","2","monthly","6500","500","0","0","78000","20000","20000","","2018-07-16","1"
"1105","38","58","1780","1834","1826","instant-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-16","1"
"1106","3","58","0","1837","165","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-16","1"
"1107","31","1650","896","1835","1490","pre-booking","1","monthly","6500","0","0","0","78000","13000","13000","","2018-07-16","1"
"1108","31","1650","896","1838","1491","pre-booking","1","monthly","6500","0","0","0","78000","13000","13000","","2018-07-16","1"
"1109","76","645","656","1840","3461","pre-booking","11","monthly","0","0","15000","0","176000","161333","161333","","2018-07-16","1"
"1110","31","1650","896","1841","1492","pre-booking","1","monthly","6500","0","0","0","78000","13000","13000","","2018-07-16","1"
"1111","14","58","0","1842","923","pre-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-16","1"
"1112","33","58","0","1843","1580","pre-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","","2018-07-16","1"
"1113","36","1555","871","1844","1734","pre-booking","12","monthly","5500","","","0","120000","110000","125500","15500","2018-07-16","1"
"1114","57","950","1033","1836","2407","instant-booking","1","monthly","0","500","14000","-24000","192000","14500","14500","5000","2018-07-16","0"
"1115","50","651","0","1831","2142","pre-booking","11","monthly","5000","500","0","0","0","-16300","5500","21800","2018-07-16","1"
"1116","72","611","1318","1845","2943","instant-booking","12","quarterly","5000","500","5500","-12000","132000","125500","125500","","2018-07-16","1"
"1117","22","651","0","1846","1118","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","38000","2018-07-16","1"
"1118","22","651","0","1847","1119","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","38000","2018-07-16","1"
"1119","57","950","1033","1836","2407","instant-booking","3","monthly","0","500","14000","-24000","192000","42500","42500","-5500","2018-07-16","0"
"1120","3","58","0","1848","166","pre-booking","12","half-yearly","","","","","180000","180000","180000","","2018-07-16","1"
"1121","22","651","0","1850","1143","pre-booking","11","monthly","0","0","0","0","144000","113875","132000","18125","2018-07-16","1"
"1122","72","611","1318","1851","2916","pre-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","","2018-07-16","1"
"1123","38","58","1780","1852","1817","pre-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-16","1"
"1124","7","512","75","1853","474","instant-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","","2018-07-16","1"
"1125","14","58","0","1854","938","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-16","1"
"1126","41","58","1780","1856","1927","pre-booking","12","half-yearly","5000","500","0","0","240000","245500","245500","","2018-07-16","1"
"1127","76","645","656","1858","3502","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-16","1"
"1128","76","645","656","1859","3499","pre-booking","11","monthly","0","0","20000","0","176000","161333","161333","","2018-07-16","1"
"1129","76","645","656","1862","3469","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-16","1"
"1130","57","950","1033","1861","2424","instant-booking","10","monthly","0","0","0","0","192000","160000","160000","","2018-07-16","1"
"1131","57","950","1033","1045","2469","instant-booking","11","monthly","0","500","12500","-30000","192000","149000","149000","13500","2018-07-16","1"
"1132","64","645","1036","1863","2728","instant-booking","11","monthly","0","500","16000","0","192000","160000","176500","16500","2018-07-16","0"
"1133","66","872","0","1864","3103","instant-booking","10","monthly","0","500","0","-25000","125000","100500","100500","","2018-07-16","1"
"1134","47","1650","1788","1865","2074","instant-booking","12","monthly","","1000","6750","-3000","84000","82000","82000","14500","2018-07-17","1"
"1135","47","1650","1788","1866","2077","instant-booking","12","yearly","","1000","7050","+600","84000","85600","85600","","2018-07-17","1"
"1136","66","872","0","1867","3232","instant-booking","10","monthly","39500","500","40000","","110000","131667","131667","","2018-07-17","1"
"1137","79","645","656","1868","3515","pre-booking","11","monthly","0","0","0","0","162000","148500","148500","","2018-07-17","1"
"1138","76","645","656","1870","3465","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-17","1"
"1139","31","1650","896","1872","1486","pre-booking","4","monthly","3750","500","7500","0","90000","34250","34250","","2018-07-17","1"
"1140","38","58","1780","1871","3370","instant-booking","12","half-yearly","5000","500","0","0","180000","0","185500","185500","2018-07-17","0"
"1141","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1142","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1143","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1144","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1145","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1146","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1147","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1148","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1149","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1150","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1151","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1152","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1153","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1154","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1155","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1156","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1157","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1158","38","58","1780","1871","3370","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-17","0"
"1159","31","1650","896","1873","4136","pre-booking","1","monthly","6500","0","0","0","78000","13000","13000","","2018-07-17","1"
"1160","31","1650","896","1874","4437","pre-booking","1","monthly","6500","0","0","0","78000","13000","13000","","2018-07-17","1"
"1161","1","512","3","1876","4217","pre-booking","12","half-yearly","5000","500","0","0","312000","317500","317500","0","2018-07-17","1"
"1162","72","611","1318","1875","2944","instant-booking","11","monthly","0","500","24500","0","132000","97000","121500","24500","2018-07-17","1"
"1163","44","645","765","1877","1964","pre-booking","11","monthly","0","0","37500","0","192000","176000","176000","","2018-07-17","1"
"1164","26","1650","896","1880","1311","pre-booking","4","monthly","8500","500","0","0","90000","39000","39000","","2018-07-17","1"
"1165","74","611","1318","1879","3339","instant-booking","12","quarterly","5000","500","5500","0","252000","252000","257500","5500","2018-07-17","1"
"1166","65","645","1036","1882","2754","pre-booking","11","monthly","0","0","32000","0","144000","132000","132000","","2018-07-17","1"
"1167","36","1555","871","1878","1743","pre-booking","12","monthly","5500","","0","0","120000","110000","125500","15500","2018-07-17","1"
"1168","47","1650","1788","1883","2053","pre-booking","12","yearly","","1000","4000","0","84000","85000","85000","","2018-07-17","1"
"1169","65","645","1036","1884","2756","pre-booking","11","monthly","0","0","33000","0","204000","187000","187000","","2018-07-17","1"
"1170","57","950","1033","1885","2481","instant-booking","5","monthly","0","500","0","-12000","192000","75500","75500","","2018-07-17","1"
"1171","65","645","1036","1886","4438","pre-booking","11","monthly","0","0","33000","0","204000","187000","187000","","2018-07-17","1"
"1172","76","645","656","1887","3481","pre-booking","11","monthly","0","0","0","0","242000","221833","221833","","2018-07-17","1"
"1173","44","645","765","1888","1999","pre-booking","11","monthly","0","0","0","0","216000","198000","198000","","2018-07-17","1"
"1174","68","645","656","1889","4023","pre-booking","11","monthly","0","0","0","0","198000","181500","181500","","2018-07-18","1"
"1175","68","645","656","1890","4021","pre-booking","11","monthly","0","0","0","0","198000","181500","181500","","2018-07-18","1"
"1176","22","651","0","1891","1125","pre-booking","11","monthly","0","0","0","0","120000","96670","110000","13330","2018-07-18","1"
"1177","66","872","0","1892","3148","pre-booking","10","yearly","5000","500","5500","0","125000","104167","109667","5500","2018-07-18","1"
"1178","13","512","1781","246","858","instant-booking","12","half-yearly","5000","500","0","0","168000","112000","173500","61500","2018-07-18","1"
"1179","18","58","1782","1893","1000","instant-booking","12","half-yearly","5000","500","0","0","180000","180000","185500","5500","2018-07-18","1"
"1180","57","950","1033","1894","2482","instant-booking","5","monthly","0","500","0","-18000","192000","68000","73000","5000","2018-07-18","1"
"1181","62","645","656","1895","4455","pre-booking","11","monthly","0","0","0","0","132000","121000","121000","","2018-07-18","1"
"1182","62","645","656","1896","4378","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-18","1"
"1183","33","58","0","1897","1560","pre-booking","12","half-yearly","5000","500","0","0","192000","192000","197500","5500","2018-07-18","1"
"1184","62","645","656","1898","4377","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-18","1"
"1185","62","645","656","1899","4379","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-18","1"
"1186","82","645","656","1900","3623","pre-booking","11","monthly","0","0","0","0","208000","190667","190667","","2018-07-18","1"
"1187","14","58","0","1901","2883","instant-booking","12","half-yearly","0","0","0","0","192000","127500","192000","64500","2018-07-18","1"
"1188","1","512","3","1902","4214","pre-booking","12","half-yearly","5000","500","0","0","300000","305000","305500","500","2018-07-18","1"
"1189","1","512","3","1902","4214","pre-booking","12","half-yearly","5000","500","0","0","300000","305500","305500","","2018-07-18","1"
"1190","34","512","3","1903","1510","pre-booking","12","half-yearly","5000","500","0","0","216000","216000","221500","5500","2018-07-18","1"
"1191","76","645","656","1904","3477","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-18","1"
"1192","14","58","0","1905","2884","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-18","1"
"1193","18","58","1782","1906","999","pre-booking","12","half-yearly","5000","500","0","0","180000","180000","185500","5500","2018-07-18","1"
"1194","65","645","1036","1910","2750","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-18","1"
"1195","22","651","0","1911","1099","instant-booking","11","monthly","0","0","0","0","144000","120500","132000","11500","2018-07-19","1"
"1196","22","651","0","1912","1100","instant-booking","11","monthly","0","0","0","0","144000","120500","132000","11500","2018-07-19","1"
"1197","40","58","1780","1913","1894","instant-booking","12","half-yearly","5000","500","0","0","192000","NaN","197500","197500","2018-07-19","1"
"1198","85","645","765","1914","4272","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-19","1"
"1199","72","611","1318","1916","2915","instant-booking","12","half-yearly","5000","500","0","0","132000","132000","137500","5500","2018-07-19","1"
"1200","53","645","656","1915","2301","pre-booking","11","monthly","0","0","0","0","115500","105875","105875","","2018-07-19","1"
"1201","53","645","656","1917","2310","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-19","1"
"1202","40","58","1780","1918","1878","instant-booking","12","half-yearly","5000","500","0","0","216000","216000","221500","5500","2018-07-19","1"
"1203","40","58","1780","1919","1877","instant-booking","12","half-yearly","5000","500","0","0","216000","216000","221500","5500","2018-07-19","1"
"1204","65","645","1036","1920","2743","pre-booking","11","monthly","0","0","0","0","180000","165000","165000","","2018-07-19","1"
"1205","22","651","0","1922","2021","instant-booking","11","monthly","0","0","24000","-6000","162000","112500","143000","30500","2018-07-19","1"
"1206","72","611","1318","1924","2911","instant-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","","2018-07-19","1"
"1207","44","645","765","1925","1978","pre-booking","11","monthly","0","0","0","0","216000","198000","198000","","2018-07-19","1"
"1208","18","58","1782","1926","997","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-19","1"
"1209","18","58","1782","559","998","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-19","1"
"1210","65","645","1036","1928","2738","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-19","1"
"1211","44","645","765","1929","1961","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-19","1"
"1212","68","645","656","1930","4000","pre-booking","11","monthly","0","0","0","0","208000","190667","190667","","2018-07-19","1"
"1213","13","512","1781","1931","874","pre-booking","12","half-yearly","5000","500","0","0"," 168000 ","168000","173500","5500","2018-07-19","1"
"1214","85","645","765","1932","4274","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-19","1"
"1215","64","645","1036","1509","2694","pre-booking","11","monthly","0","500","0","0","198000","152250","182000","29750","2018-07-19","1"
"1216","62","645","656","1933","2561","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-19","1"
"1217","40","58","1780","1934","1866","pre-booking","12","half-yearly","5000","500","0","0","216000","216000","221500","5500","2018-07-19","1"
"1218","70","58","1782","1935","3371","pre-booking","12","half-yearly","5000","500","0","0","180000","180000","185500","5500","2018-07-19","1"
"1219","47","1650","1788","1090","2052","instant-booking","12","monthly","0","1000","7000","0","84000","70000","85000","15000","2018-07-19","1"
"1220","1","512","3","333","4223","instant-booking","12","half-yearly","5000","500","0","0","216000","221000","221500","500","2018-07-19","1"
"1221","76","645","656","1950","3503","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-19","1"
"1222","76","645","656","1951","3500","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-19","1"
"1223","76","645","656","1952","3492","pre-booking","11","monthly","0","0","0","0","209000","191583","191583","","2018-07-19","1"
"1224","76","645","656","1953","3441","pre-booking","11","monthly","0","0","0","0","209000","191583","191583","","2018-07-19","1"
"1225","76","645","656","1954","3443","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-19","1"
"1226","76","645","656","1955","3468","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-19","1"
"1227","76","645","656","1956","3478","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-19","1"
"1228","85","645","765","1957","4263","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-19","1"
"1229","85","645","765","1958","4264","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-19","1"
"1230","85","645","765","1959","4362","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-19","0"
"1231","85","645","765","1959","4362","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-19","0"
"1232","62","645","656","1960","4380","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-19","1"
"1233","76","645","656","1961","3451","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-19","1"
"1234","41","58","1780","1962","1913","instant-booking","12","quarterly","0","500","24000","0","240000","240500","240500","","2018-07-20","0"
"1235","65","645","1036","1964","2737","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-20","1"
"1236","1","512","3","1963","4221","pre-booking","12","half-yearly","5000","500","0","0","312000","317500","317500","","2018-07-20","1"
"1237","1","512","3","1784","4220","pre-booking","12","half-yearly","5000","500","0","0","312000","317500","317500","","2018-07-20","1"
"1238","52","644","816","1965","2237","instant-booking","6","monthly","0","500","3500","0","0","500","500","","2018-07-20","1"
"1239","44","645","765","1204","1990","pre-booking","11","monthly","0","500","0","0","192000","176500","176500","","2018-07-20","1"
"1240","64","645","1036","1339","2697","pre-booking","11","monthly","0","500","0","0","204000","182000","187500","5500","2018-07-20","1"
"1241","64","645","1036","1232","2708","pre-booking","11","monthly","0","0","0","0","204000","187000","187000","","2018-07-20","1"
"1242","38","58","1780","1969","1796","instant-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-20","1"
"1243","38","58","1780","1970","1795","instant-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-20","1"
"1244","66","872","0","1971","3186","instant-booking","10","monthly","37500","","","0","125000","141667","141667","","2018-07-20","1"
"1245","1","512","3","1972","23","instant-booking","12","half-yearly","5000","500","0","0","264000","269000","269500","500","2018-07-20","1"
"1246","66","872","0","1908","3185","instant-booking","10","monthly","0","500","37000","0","125000","104667","104667","","2018-07-20","1"
"1247","22","651","0","1973","1126","pre-booking","11","monthly","0","500","","0","120000","110500","110500","","2018-07-20","1"
"1248","40","58","1780","1974","1893","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-20","1"
"1249","62","645","656","1975","2562","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-20","1"
"1250","36","1555","871","1976","1737","pre-booking","12","monthly","5500","0","0","0","120000","125500","125500","","2018-07-20","1"
"1251","85","645","765","1977","4252","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-20","1"
"1252","64","645","1036","1508","2693","pre-booking","11","monthly","0","500","0","0","192000","147000","176500","29500","2018-07-20","1"
